image_name,BoxesString
006157.png,13 3 25 17
006158.png,67 60 81 74
006159.png,67 108 78 118
006160.png,32 5 42 15
006161.png,5 16 15 26
006162.png,61 25 81 40
006163.png,5 98 15 109
006164.png,70 3 88 17
006165.png,48 30 64 45
006166.png,59 95 70 106
006167.png,37 74 55 91
006168.png,103 26 120 41
006169.png,14 4 27 16
006170.png,113 54 123 64
006171.png,5 112 18 124
006172.png,113 25 123 36
006173.png,4 106 16 118
006174.png,96 21 110 35
006175.png,71 112 84 124
006176.png,5 58 15 69
006177.png,56 25 73 44
006178.png,64 64 80 83
006179.png,106 1 125 19
006180.png,40 18 54 31
006181.png,49 77 61 89
006182.png,71 20 83 32
006183.png,18 61 29 72
006184.png,62 45 74 59
006185.png,85 24 96 35
006186.png,3 106 17 125
006187.png,48 29 60 42
006188.png,92 112 103 123
006189.png,3 111 17 125
006190.png,62 6 77 21
006191.png,3 97 17 115
006192.png,82 100 94 113
006193.png,62 29 78 48
006194.png,113 50 123 60
006195.png,67 109 77 119
006196.png,72 1 93 19
006197.png,61 71 72 82
006198.png,47 105 61 116
006199.png,1 107 19 120
006200.png,53 106 72 123
006201.png,9 29 20 40
006202.png,111 11 124 25
006203.png,65 30 76 41
006204.png,66 63 84 82
006205.png,35 93 49 106
006206.png,21 4 33 16
006207.png,14 58 28 70
006208.png,9 68 27 87
006209.png,93 28 109 43
006210.png,33 101 46 113
006211.png,22 110 35 125
006212.png,93 39 110 57
006213.png,14 99 26 114
006214.png,75 50 90 68
006215.png,97 75 110 88
006216.png,84 65 100 80
006217.png,63 5 75 15
006218.png,69 31 80 42
006219.png,50 19 64 32
006220.png,38 33 53 49
006221.png,5 87 22 102
006222.png,15 77 25 87
006223.png,59 48 74 62
006224.png,92 5 104 17
006225.png,102 35 113 45
006226.png,110 63 125 75
006227.png,31 109 44 123
006228.png,90 97 103 110
006229.png,110 95 121 107
006230.png,7 25 20 40
006231.png,77 33 94 48
006232.png,84 56 98 70
006233.png,80 113 90 123
006234.png,38 111 55 125
006235.png,64 81 77 94
006236.png,46 63 57 73
006237.png,75 74 89 86
006238.png,4 28 16 41
006239.png,16 19 27 30
006240.png,111 87 121 97
006241.png,90 110 105 126
006242.png,102 91 117 103
006243.png,46 20 58 32
006244.png,50 32 61 42
006245.png,50 95 60 105
006246.png,8 83 18 95
006247.png,9 97 25 113
006248.png,93 13 109 33
006249.png,106 103 121 122
006250.png,76 19 91 34
006251.png,56 12 70 27
006252.png,2 2 18 18
006253.png,13 4 25 16
006254.png,71 97 84 111
006255.png,96 24 108 36
006256.png,80 73 93 87
006257.png,4 85 16 97
006258.png,113 79 123 89
006259.png,27 110 40 126
006260.png,111 3 125 17
006261.png,72 73 88 93
006262.png,29 15 45 29
006263.png,84 84 101 101
006264.png,23 16 42 35
006265.png,40 64 54 82
006266.png,3 4 17 17
006267.png,42 89 58 106
006268.png,35 0 56 21
006269.png,31 26 47 43
006270.png,80 78 96 95
006271.png,5 24 15 35
006272.png,54 62 68 79
006273.png,48 91 58 101
006274.png,71 91 87 107
006275.png,3 74 17 87
006276.png,111 83 125 97
006277.png,111 100 125 114
006278.png,4 3 22 21
006279.png,77 78 87 90
006280.png,24 12 43 26
006281.png,112 6 124 18
006282.png,110 106 124 120
006283.png,42 72 56 89
006284.png,112 112 123 122
006285.png,69 15 80 28
006286.png,72 61 91 75
006287.png,95 6 112 19
006288.png,1 46 19 62
006289.png,3 79 17 92
006290.png,110 64 126 79
006291.png,110 102 126 116
006292.png,16 3 32 17
006293.png,16 26 33 43
006294.png,80 54 90 64
006295.png,21 50 38 70
006296.png,112 38 124 50
006297.png,91 2 108 18
006298.png,50 71 61 82
006299.png,25 103 35 113
006300.png,107 16 121 31
006301.png,78 52 89 64
006302.png,58 96 75 113
006303.png,2 75 18 89
006304.png,10 81 24 95
006305.png,19 10 30 21
006306.png,113 30 123 41
006307.png,108 14 122 30
006308.png,82 110 96 126
006309.png,103 9 114 21
006310.png,98 33 116 52
006311.png,88 77 100 88
006312.png,110 2 126 18
006313.png,30 8 45 23
006314.png,73 17 88 32
006315.png,44 8 57 20
006316.png,85 98 97 112
006317.png,51 71 61 81
006318.png,38 110 54 126
006319.png,50 24 61 35
006320.png,83 112 96 124
006321.png,22 113 32 123
006322.png,34 13 53 30
006323.png,17 83 28 93
006324.png,3 111 17 125
006325.png,3 101 17 114
006326.png,45 43 60 59
006327.png,49 61 67 79
006328.png,21 66 41 85
006329.png,1 25 19 40
006330.png,77 79 91 93
006331.png,3 3 17 17
006332.png,85 51 99 69
006333.png,108 20 128 40
006334.png,101 53 120 70
006335.png,59 64 72 79
006336.png,88 51 107 67
006337.png,17 98 31 112
006338.png,15 80 26 90
006339.png,59 99 75 115
006340.png,49 93 63 108
006341.png,67 60 80 73
006342.png,63 42 83 63
006343.png,86 81 105 99
006344.png,20 101 37 119
006345.png,3 111 17 125
006346.png,9 112 20 124
006347.png,40 4 52 16
006348.png,104 106 117 119
006349.png,26 52 36 62
006350.png,112 83 124 97
006351.png,40 31 51 42
006352.png,105 91 120 108
006353.png,42 55 56 69
006354.png,49 57 71 76
006355.png,20 107 33 119
006356.png,60 77 70 87
006357.png,3 51 17 65
006358.png,85 0 100 20
006359.png,65 110 80 126
006360.png,97 38 110 50
006361.png,45 101 56 113
006362.png,60 83 78 104
006363.png,73 68 85 79
006364.png,36 40 46 50
006365.png,112 81 124 96
006366.png,91 41 101 52
006367.png,33 2 52 18
006368.png,101 102 116 117
006369.png,71 97 87 113
006370.png,2 111 18 125
006371.png,35 100 53 119
006372.png,103 109 121 126
006373.png,46 107 58 120
006374.png,107 26 119 38
006375.png,13 46 25 57
006376.png,98 4 111 16
006377.png,15 103 29 118
006378.png,97 83 110 94
006379.png,109 113 119 123
006380.png,105 109 122 127
006381.png,20 107 32 121
006382.png,57 88 68 99
006383.png,79 80 90 91
006384.png,53 104 66 116
006385.png,111 110 125 126
006386.png,113 10 123 20
006387.png,102 96 113 106
006388.png,4 17 16 28
006389.png,107 108 128 128
006390.png,60 50 75 65
006391.png,92 80 105 95
006392.png,16 15 31 30
006393.png,5 61 20 76
006394.png,83 30 99 49
006395.png,52 53 67 69
006396.png,36 85 46 96
006397.png,63 32 84 52
006398.png,65 17 77 29
006399.png,19 111 30 123
006400.png,28 83 39 93
006401.png,76 111 90 125
006402.png,104 3 118 17
006403.png,70 42 85 57
006404.png,50 23 61 36
006405.png,23 32 35 46
006406.png,112 99 124 110
006407.png,75 45 86 55
006408.png,87 111 100 125
006409.png,110 84 126 100
006410.png,9 51 23 65
006411.png,69 101 86 118
006412.png,111 36 125 52
006413.png,92 109 109 127
006414.png,99 113 109 123
006415.png,45 38 59 52
006416.png,84 24 94 35
006417.png,5 41 15 52
006418.png,64 104 75 115
006419.png,29 112 42 124
006420.png,22 52 33 62
006421.png,10 72 25 86
006422.png,6 12 19 25
006423.png,70 107 91 123
006424.png,39 38 53 54
006425.png,54 111 66 125
006426.png,61 24 75 38
006427.png,95 24 111 42
006428.png,97 5 107 15
006429.png,111 86 125 99
006430.png,4 67 16 79
006431.png,96 6 112 22
006432.png,69 113 80 123
006433.png,37 44 50 56
006434.png,110 68 125 87
006435.png,3 72 17 90
006436.png,0 78 20 96
006437.png,61 45 79 64
006438.png,104 74 117 89
006439.png,111 44 125 59
006440.png,48 110 60 121
006441.png,44 75 54 85
006442.png,109 102 127 116
006443.png,11 67 22 81
006444.png,99 36 113 50
006445.png,111 97 125 110
006446.png,4 100 18 116
006447.png,95 39 106 50
006448.png,96 100 107 111
006449.png,11 2 27 18
006450.png,111 79 125 93
006451.png,34 88 44 98
006452.png,12 102 28 115
006453.png,72 46 87 62
006454.png,7 1 25 19
006455.png,103 91 116 104
006456.png,113 42 123 52
006457.png,43 24 56 41
006458.png,109 4 125 24
006459.png,75 5 86 15
006460.png,68 70 82 89
006461.png,59 98 74 113
006462.png,92 34 110 53
006463.png,59 103 76 118
006464.png,6 57 21 72
006465.png,78 59 90 70
006466.png,3 34 21 47
006467.png,50 55 63 67
006468.png,14 3 28 17
006469.png,14 87 26 99
006470.png,22 109 37 127
006471.png,38 40 49 52
006472.png,7 78 19 90
006473.png,64 37 84 54
006474.png,80 97 101 119
006475.png,8 79 22 94
006476.png,112 39 124 53
006477.png,68 70 82 89
006478.png,5 2 21 18
006479.png,57 86 70 99
006480.png,48 68 58 78
006481.png,46 1 62 19
006482.png,109 41 122 55
006483.png,33 74 43 84
006484.png,112 80 124 93
006485.png,78 28 90 39
006486.png,94 72 114 92
006487.png,83 4 97 16
006488.png,15 85 29 99
006489.png,75 75 85 86
006490.png,25 19 40 34
006491.png,19 113 29 123
006492.png,33 4 45 16
006493.png,29 5 45 20
006494.png,30 105 46 119
006495.png,14 83 24 93
006496.png,48 112 61 124
006497.png,25 89 46 110
006498.png,2 27 18 43
006499.png,3 3 18 23
006500.png,48 43 65 57
006501.png,33 68 43 78
006502.png,67 98 86 114
006503.png,13 20 25 32
006504.png,90 85 107 100
006505.png,109 87 127 105
006506.png,85 62 101 79
006507.png,92 86 102 97
006508.png,90 85 107 99
006509.png,109 22 127 43
006510.png,50 44 66 58
006511.png,84 12 101 25
006512.png,39 80 50 90
006513.png,79 109 99 127
006514.png,80 55 90 65
006515.png,46 58 62 75
006516.png,4 104 16 118
006517.png,41 74 52 85
006518.png,40 71 51 81
006519.png,24 30 42 47
006520.png,21 67 31 78
006521.png,33 65 48 79
006522.png,4 13 16 25
006523.png,4 12 16 25
006524.png,50 110 68 126
006525.png,53 80 72 99
006526.png,14 45 24 55
006527.png,83 76 100 92
006528.png,4 12 16 24
006529.png,90 74 105 88
006530.png,4 95 16 106
006531.png,110 110 124 126
006532.png,75 25 88 41
006533.png,56 98 68 110
006534.png,44 78 60 94
006535.png,96 32 112 52
006536.png,95 83 109 98
006537.png,84 102 94 113
006538.png,112 5 124 15
006539.png,11 57 28 76
006540.png,88 99 102 112
006541.png,109 108 127 128
006542.png,62 107 72 117
006543.png,10 108 23 124
006544.png,43 91 54 101
006545.png,5 31 15 41
006546.png,88 19 103 31
006547.png,43 80 53 90
006548.png,3 73 17 88
006549.png,71 1 87 19
006550.png,0 66 20 82
006551.png,90 103 102 119
006552.png,76 48 91 61
006553.png,88 25 98 35
006554.png,21 70 32 80
006555.png,111 90 125 103
006556.png,36 47 56 66
006557.png,109 15 122 27
006558.png,39 26 53 38
006559.png,106 97 120 109
006560.png,34 70 52 87
006561.png,36 41 52 55
006562.png,14 37 27 50
006563.png,68 13 83 29
006564.png,25 59 42 74
006565.png,3 30 17 43
006566.png,110 111 126 125
006567.png,48 59 60 71
006568.png,28 11 40 23
006569.png,43 5 54 15
006570.png,57 36 69 49
006571.png,49 53 63 66
006572.png,89 4 100 16
006573.png,6 108 19 121
006574.png,47 13 61 31
006575.png,24 20 39 36
006576.png,61 49 73 61
006577.png,56 100 66 110
006578.png,111 111 125 125
006579.png,5 5 15 15
006580.png,88 99 102 112
006581.png,26 35 36 45
006582.png,86 97 99 110
006583.png,5 25 20 40
006584.png,31 35 43 48
006585.png,86 42 106 61
006586.png,99 60 109 70
006587.png,63 58 79 73
006588.png,3 8 17 21
006589.png,84 64 97 77
006590.png,54 74 70 91
006591.png,11 95 22 106
006592.png,54 94 69 110
006593.png,62 26 77 40
006594.png,83 61 93 71
006595.png,55 92 73 110
006596.png,113 113 123 123
006597.png,73 2 92 21
006598.png,49 72 63 91
006599.png,12 98 32 118
006600.png,55 20 65 31
006601.png,110 78 126 93
006602.png,108 4 128 21
006603.png,5 24 15 34
006604.png,91 73 101 83
006605.png,4 8 16 23
006606.png,84 91 94 102
006607.png,65 76 79 90
006608.png,3 75 17 91
006609.png,24 12 43 30
006610.png,111 88 125 103
006611.png,10 2 26 18
006612.png,39 72 56 89
006613.png,100 31 115 47
006614.png,4 99 16 111
006615.png,33 34 52 53
006616.png,71 111 86 126
006617.png,55 63 70 77
006618.png,25 109 39 124
006619.png,18 49 28 60
006620.png,113 33 123 43
006621.png,25 16 37 29
006622.png,44 21 62 38
006623.png,22 55 38 72
006624.png,72 5 82 16
006625.png,110 47 122 61
006626.png,51 30 62 41
006627.png,101 94 115 109
006628.png,73 98 83 108
006629.png,58 21 68 32
006630.png,74 65 84 75
006631.png,106 4 117 16
006632.png,54 30 66 42
006633.png,43 16 62 34
006634.png,9 15 19 25
006635.png,85 51 101 68
006636.png,113 5 123 15
006637.png,41 61 58 76
006638.png,110 110 125 126
006639.png,103 106 118 121
006640.png,106 83 117 95
006641.png,113 104 123 115
006642.png,96 92 108 104
006643.png,3 12 17 27
006644.png,73 43 91 56
006645.png,54 40 67 52
006646.png,49 27 60 39
006647.png,89 16 101 27
006648.png,89 77 101 89
006649.png,113 81 123 91
006650.png,90 62 100 72
006651.png,62 36 73 47
006652.png,55 3 67 17
006653.png,44 47 54 57
006654.png,88 30 99 40
006655.png,71 52 82 63
006656.png,5 88 15 98
006657.png,97 85 109 97
006658.png,66 92 76 102
006659.png,94 91 106 106
006660.png,96 47 107 57
006661.png,3 13 17 26
006662.png,76 10 90 22
006663.png,3 109 17 127
006664.png,95 77 108 89
006665.png,112 109 124 122
006666.png,112 106 124 118
006667.png,56 42 71 55
006668.png,78 7 95 24
006669.png,110 112 126 124
006670.png,30 29 49 47
006671.png,49 108 62 121
006672.png,11 69 22 80
006673.png,83 29 96 41
006674.png,92 68 103 79
006675.png,17 27 33 44
006676.png,3 18 17 33
006677.png,5 111 15 122
006678.png,73 58 85 71
006679.png,111 106 125 120
006680.png,111 100 125 118
006681.png,16 87 26 98
006682.png,76 61 95 79
006683.png,50 95 66 111
006684.png,103 59 117 71
006685.png,113 32 123 42
006686.png,12 7 26 22
006687.png,113 82 123 93
006688.png,13 105 23 115
006689.png,87 4 98 17
006690.png,44 105 55 116
006691.png,83 88 97 100
006692.png,97 93 111 106
006693.png,86 90 106 109
006694.png,3 80 17 95
006695.png,42 51 55 64
006696.png,51 52 68 66
006697.png,46 70 64 85;46 71 57 82
006698.png,32 2 46 18
006699.png,112 7 124 20
006700.png,37 71 59 91
006701.png,39 51 54 65
006702.png,46 50 63 67
006703.png,49 30 66 47
006704.png,113 83 123 93
006705.png,110 65 122 80
006706.png,0 10 20 31
006707.png,91 110 104 122
006708.png,94 53 111 70
006709.png,4 30 16 41
006710.png,24 79 39 96
006711.png,111 71 125 85
006712.png,83 68 96 83
006713.png,43 8 58 25
006714.png,18 74 33 87
006715.png,92 32 103 43
006716.png,33 102 43 113
006717.png,102 33 114 45
006718.png,112 26 124 39
006719.png,63 43 83 61
006720.png,4 40 16 52
006721.png,81 78 102 98
006722.png,4 40 16 53
006723.png,56 62 70 77
006724.png,47 97 57 108
006725.png,60 102 71 113
006726.png,82 80 98 93
006727.png,96 22 107 32
006728.png,2 110 18 126
006729.png,65 47 77 59
006730.png,70 29 88 43
006731.png,43 112 53 124
006732.png,82 67 96 86
006733.png,57 10 73 24
006734.png,5 30 15 40
006735.png,20 42 30 53
006736.png,106 91 121 109
006737.png,44 102 60 116
006738.png,29 72 43 89
006739.png,21 34 38 54
006740.png,111 45 125 58
006741.png,9 36 23 49
006742.png,72 87 82 97
006743.png,31 53 43 64
006744.png,35 58 51 75
006745.png,111 79 125 92
006746.png,96 77 111 94
006747.png,72 100 84 113
006748.png,103 64 117 78
006749.png,72 21 84 33
006750.png,113 17 123 28
006751.png,85 5 96 15
006752.png,109 97 127 111
006753.png,55 61 69 78
006754.png,2 73 18 88
006755.png,1 59 21 73
006756.png,113 64 123 75
006757.png,90 93 104 108
006758.png,5 14 15 24
006759.png,89 11 101 23
006760.png,94 46 110 62
006761.png,38 106 50 118
006762.png,1 0 19 20
006763.png,21 111 36 125
006764.png,99 31 113 47
006765.png,104 50 122 67
006766.png,4 87 16 100
006767.png,104 29 116 41
006768.png,25 24 43 41
006769.png,31 80 42 91
006770.png,73 37 93 57
006771.png,43 62 65 81
006772.png,5 14 24 34
006773.png,113 102 123 113
006774.png,4 69 16 81
006775.png,91 36 104 49
006776.png,93 110 104 122
006777.png,109 2 127 18
006778.png,78 56 97 71
006779.png,104 28 118 43
006780.png,28 41 40 53
006781.png,107 54 120 66
006782.png,31 10 41 20
006783.png,34 108 45 118
006784.png,67 11 80 25
006785.png,64 91 79 106
006786.png,67 86 77 96
006787.png,4 111 16 125
006788.png,100 38 113 51
006789.png,32 61 43 71
006790.png,37 58 48 71
006791.png,109 73 123 86
006792.png,42 93 57 110
006793.png,94 4 106 16
006794.png,22 6 32 16
006795.png,108 103 128 120
006796.png,89 23 103 36
006797.png,69 19 84 34
006798.png,13 8 32 28
006799.png,112 21 124 34
006800.png,113 24 123 34
006801.png,14 60 27 73
006802.png,5 59 15 71
006803.png,108 36 121 50
006804.png,97 107 114 124
006805.png,23 111 36 124
006806.png,10 19 24 34
006807.png,88 59 103 74
006808.png,39 13 60 31
006809.png,109 80 127 96
006810.png,108 33 128 52
006811.png,11 31 23 43
006812.png,110 17 123 30
006813.png,30 40 44 56
006814.png,35 98 53 115
006815.png,62 58 72 68
006816.png,103 111 118 125
006817.png,13 61 23 71
006818.png,34 97 48 114
006819.png,27 7 41 22
006820.png,27 67 37 77
006821.png,88 101 106 120
006822.png,25 1 43 19
006823.png,66 65 78 78
006824.png,91 12 107 33
006825.png,16 86 34 101
006826.png,25 27 41 43
006827.png,77 109 91 127
006828.png,79 34 90 48
006829.png,101 92 112 103
006830.png,69 99 90 114
006831.png,111 1 125 19
006832.png,110 42 126 58
006833.png,32 97 50 112
006834.png,22 86 34 97
006835.png,44 59 55 71
006836.png,5 0 25 20
006837.png,9 1 25 19
006838.png,64 81 76 94
006839.png,47 52 57 63
006840.png,112 87 124 99
006841.png,97 96 112 111
006842.png,59 79 71 91
006843.png,97 10 114 30
006844.png,13 75 28 88
006845.png,65 105 86 123
006846.png,32 75 44 87
006847.png,110 72 120 82
006848.png,1 72 19 85
006849.png,41 112 54 124
006850.png,69 17 84 32
006851.png,46 35 61 48
006852.png,38 112 50 124
006853.png,93 5 105 16
006854.png,26 40 36 50
006855.png,76 47 88 59
006856.png,100 50 118 65
006857.png,35 27 51 43
006858.png,1 6 19 24
006859.png,2 79 19 95
006860.png,6 8 22 25
006861.png,110 94 126 110
006862.png,26 80 41 95
006863.png,6 3 19 17
006864.png,63 107 76 123
006865.png,24 90 34 101
006866.png,17 2 34 18
006867.png,21 69 38 85
006868.png,94 17 109 35
006869.png,74 65 86 77
006870.png,112 14 124 25
006871.png,67 97 79 111
006872.png,6 95 20 108
006873.png,74 104 88 117
006874.png,14 66 33 82
006875.png,46 22 57 32
006876.png,112 19 124 33
006877.png,97 4 110 16
006878.png,106 18 121 34
006879.png,68 30 78 40
006880.png,72 21 87 36
006881.png,64 97 74 107
006882.png,2 12 18 29
006883.png,20 45 33 58
006884.png,55 103 69 120
006885.png,40 69 54 86
006886.png,79 37 91 50
006887.png,51 5 62 15
006888.png,63 76 75 88
006889.png,27 54 38 65
006890.png,40 3 52 17
006891.png,15 95 30 111
006892.png,60 34 78 52
006893.png,25 22 40 35
006894.png,24 31 35 43
006895.png,83 1 100 19
006896.png,4 33 21 50
006897.png,95 24 111 41
006898.png,8 51 20 64
006899.png,4 52 16 64
006900.png,83 76 94 86
006901.png,35 106 52 122
006902.png,54 46 67 59
006903.png,74 49 94 63
006904.png,12 91 26 107
006905.png,96 44 111 60
006906.png,14 27 30 43
